gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1,0,1,0,17,1,2,1,2,2,2,0,0,0,0,0,1,90.2,883,1
0,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,2,92.4,5410,0
0,0,1,1,28,1,0,2,1,1,1,1,1,1,1,0,3,19.9,4551,0
1,0,1,0,56,1,2,2,1,1,1,1,1,1,2,1,1,25.15,636,1
0,0,0,0,31,1,2,1,0,0,0,2,0,0,0,1,1,79.85,2092,1
1,0,0,0,45,1,0,2,1,1,1,1,1,1,1,0,0,18.85,6303,0
0,0,0,0,1,1,2,2,1,1,1,1,1,1,0,1,3,25.75,2200,0
0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,3,49.6,314,1
0,0,0,0,6,1,0,2,1,1,1,1,1,1,0,1,3,20.95,219,0
0,0,1,0,48,1,0,1,0,2,2,0,2,2,1,1,2,97.05,4018,0
1,0,1,1,25,1,2,2,1,1,1,1,1,1,0,1,0,25.4,4578,0
1,0,1,1,64,1,0,2,1,1,1,1,1,1,2,1,0,19.7,546,0
1,0,0,0,50,0,1,0,2,2,0,0,0,0,0,1,3,35.0,1358,0
0,0,1,1,52,1,2,1,0,0,2,0,2,2,1,0,0,101.25,4479,0
1,1,1,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.2,2471,0
0,1,0,0,32,1,0,1,0,0,0,0,2,2,0,0,2,90.95,2544,0
1,0,1,1,45,1,2,0,2,2,0,2,2,0,2,0,1,73.85,2970,0
1,0,1,0,9,1,2,1,2,0,0,0,0,2,0,1,2,88.05,6070,0
0,1,1,0,66,1,2,1,0,0,2,2,2,2,1,1,1,105.95,5529,1
1,0,0,1,3,1,2,1,0,0,2,0,0,2,0,0,2,91.85,2269,1
0,0,0,0,54,1,0,2,1,1,1,1,1,1,2,0,3,20.1,197,0
0,0,1,1,1,0,1,0,0,0,0,2,2,0,0,0,2,40.1,3456,1
0,0,1,1,64,1,2,1,2,2,0,2,2,2,2,0,0,110.3,5542,0
0,1,0,0,31,1,2,1,0,0,0,0,0,0,0,1,2,73.9,1896,1
0,0,0,0,14,1,0,1,0,0,0,0,2,2,0,1,3,89.8,288,1
0,0,0,0,12,1,0,1,2,0,0,0,2,0,1,1,1,85.15,6541,0
1,1,1,0,67,1,0,0,2,2,0,2,0,0,1,1,0,60.95,3554,0
0,0,1,1,35,1,2,0,2,0,2,2,2,0,0,0,2,72.25,2267,1
0,0,0,0,45,1,2,0,2,0,0,2,0,2,2,0,3,73.55,2948,0
1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,3,46.0,4215,0
0,1,0,0,29,1,2,0,2,2,0,0,0,0,0,1,0,58.55,1267,0
0,0,0,0,24,1,2,2,1,1,1,1,1,1,1,0,0,24.6,4988,0
1,0,1,1,66,1,0,2,1,1,1,1,1,1,2,1,3,19.75,669,0
1,0,0,0,51,1,0,1,2,0,0,0,2,0,1,0,3,86.35,3681,0
0,0,1,0,45,1,2,2,1,1,1,1,1,1,2,0,3,25.5,276,0
0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,1,19.0,6406,0
0,0,1,0,29,1,0,2,1,1,1,1,1,1,2,1,3,19.55,4409,0
1,0,1,1,40,1,2,1,2,2,0,2,2,2,0,1,1,110.1,3835,0
0,1,0,0,37,1,2,1,0,0,0,0,2,2,0,1,2,96.55,3144,1
1,0,0,0,25,1,0,1,0,0,0,0,0,0,0,0,2,69.75,1278,0
0,0,0,0,22,0,1,0,0,0,2,0,2,2,0,1,2,50.6,188,0
1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,65.6,3931,0
0,0,0,0,7,0,1,0,0,2,0,0,0,2,0,1,1,40.1,2574,1
1,0,1,1,33,1,0,0,0,2,2,2,2,2,2,0,1,82.1,2296,0
0,0,0,0,23,1,0,1,0,2,0,2,0,0,0,1,3,79.1,1360,0
1,1,0,0,24,1,2,1,0,2,0,0,2,2,0,1,2,101.25,2135,1
0,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,79.55,6012,1
1,0,0,0,69,1,2,0,2,2,2,2,2,2,2,0,3,90.65,5153,0
0,0,0,1,3,1,0,2,1,1,1,1,1,1,1,1,1,20.55,4746,0
1,0,0,0,56,1,0,0,0,2,0,2,2,2,1,1,0,75.75,3688,0
1,0,0,0,65,1,2,1,2,0,2,2,2,2,1,1,1,110.0,5641,0
1,0,1,0,71,1,0,2,1,1,1,1,1,1,1,0,2,20.85,1013,0
0,1,0,0,14,1,2,1,0,0,2,0,0,0,0,1,0,80.35,154,0
0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.15,463,0
0,0,0,0,32,1,2,1,0,0,0,0,2,0,1,0,2,84.05,2454,1
1,0,0,0,40,1,0,0,2,0,2,0,0,2,0,0,2,67.45,2422,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.75,1664,0
1,0,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.1,6339,1
0,0,0,0,7,1,0,1,0,0,0,0,0,0,0,1,3,69.9,4247,0
0,0,1,0,15,1,2,0,0,0,0,0,0,0,0,1,2,51.1,5620,0
0,0,1,1,17,1,2,1,2,0,2,0,2,0,0,0,2,94.4,1107,1
1,0,0,0,19,1,0,1,0,2,2,0,0,0,0,1,2,78.25,928,1
1,0,0,0,71,1,2,2,1,1,1,1,1,1,2,0,0,25.55,1516,0
0,0,1,1,54,1,2,0,2,0,0,2,0,0,2,0,0,60.0,2892,0
1,0,1,0,31,1,2,1,2,2,0,2,0,0,0,1,1,90.55,2572,0
0,0,0,0,11,1,0,1,2,0,0,0,0,0,0,0,2,76.4,6210,0
0,1,0,0,18,1,0,1,0,0,2,0,0,2,0,1,2,84.95,866,0
0,1,0,0,72,1,2,1,2,2,0,2,2,2,2,1,0,110.1,5931,0
0,1,0,0,71,1,2,1,0,2,0,0,2,2,0,1,1,99.65,5520,0
1,1,0,0,5,0,1,0,0,0,2,2,2,0,0,0,1,45.4,1804,0
1,0,1,0,38,1,2,0,0,0,2,2,0,2,1,0,1,69.0,2364,0
1,0,0,1,5,1,0,0,0,0,0,2,0,0,0,1,0,48.65,2032,0
1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1,2,44.15,6413,1
0,1,0,0,52,1,2,0,2,0,2,0,0,0,2,0,0,59.85,2744,0
0,1,0,0,8,1,2,1,0,0,0,0,0,0,0,1,2,75.75,4997,1
0,0,0,0,68,1,2,0,0,2,2,0,2,2,2,1,2,80.65,4501,0
1,0,1,1,69,1,0,2,1,1,1,1,1,1,1,1,1,20.55,782,0
0,0,1,0,42,1,2,0,2,2,0,2,0,0,0,1,1,66.4,2414,0
0,0,0,0,50,1,0,1,0,2,0,2,2,2,2,1,3,100.2,4312,0
0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.1,1520,1
1,1,1,0,1,1,2,1,2,0,0,0,0,0,0,1,2,80.3,6061,1
1,0,1,0,33,1,0,0,0,0,0,0,0,0,0,1,1,44.55,899,0
0,0,0,0,7,1,0,2,1,1,1,1,1,1,0,0,3,20.35,947,0
1,0,1,1,64,1,2,1,2,2,2,0,0,0,0,1,2,91.8,4927,0
0,0,0,0,1,1,0,1,0,0,2,0,0,0,0,1,2,74.9,5767,1
1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,1,0,20.2,401,0
0,0,1,0,6,1,2,0,0,0,0,0,0,0,0,0,2,50.35,2772,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,18.8,4677,0
0,0,1,0,15,1,0,2,1,1,1,1,1,1,0,0,1,20.45,2911,0
1,0,1,1,13,1,0,0,0,0,0,0,2,2,1,1,2,64.75,6322,0
0,0,0,0,23,1,2,1,0,2,0,0,2,2,0,1,1,98.7,1925,0
1,1,1,0,31,1,2,1,2,0,0,0,2,0,0,0,2,89.45,2478,0
1,0,0,0,29,1,0,0,2,2,0,2,0,0,1,1,2,58.75,1236,0
0,0,1,0,49,1,0,2,1,1,1,1,1,1,1,0,1,20.7,112,0
0,0,1,0,56,1,2,1,0,0,0,0,2,0,0,1,0,85.6,4195,0
0,0,0,0,63,1,2,0,2,2,2,2,0,2,2,1,1,80.3,4265,0
1,0,1,0,63,1,2,0,0,0,2,2,2,2,2,0,1,79.8,4307,0
1,1,1,1,24,1,2,1,2,0,0,0,0,0,0,1,2,79.85,1466,0
1,1,1,0,36,1,0,0,0,0,2,2,0,0,1,0,1,54.1,1643,0
0,1,0,0,9,1,0,1,0,0,0,0,2,0,0,1,2,80.85,5824,1
1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,2,24.75,5309,1
0,0,1,0,21,1,0,0,2,0,2,2,2,2,1,0,3,80.9,1260,0
1,0,1,1,13,1,2,2,1,1,1,1,1,1,1,0,0,24.5,3013,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,20.15,1652,0
0,0,1,1,25,1,0,2,1,1,1,1,1,1,1,0,3,20.05,4400,0
1,0,1,1,71,1,0,2,1,1,1,1,1,1,2,1,0,19.6,743,0
1,0,0,0,66,1,2,1,2,2,2,2,2,2,1,1,0,114.3,5749,0
0,0,0,0,45,1,0,1,2,2,0,0,2,2,1,1,2,100.3,3845,0
0,0,1,0,22,1,0,1,0,0,0,0,2,0,0,1,1,80.0,1247,0
0,0,1,0,67,1,0,2,1,1,1,1,1,1,1,1,0,20.85,637,0
0,0,1,0,68,1,2,1,0,0,2,0,2,0,2,1,0,89.95,4938,0
0,0,1,1,0,1,0,2,1,1,1,1,1,1,2,0,3,20.0,43,0
0,1,0,0,49,1,2,1,0,0,2,0,0,2,0,1,1,90.85,3884,1
0,1,0,0,4,1,2,0,0,0,0,0,0,0,0,0,3,48.75,1370,0
1,0,1,0,63,1,2,0,2,2,2,2,0,2,1,0,1,80.0,4315,0
0,0,1,0,2,1,0,1,0,2,2,0,0,0,0,0,0,79.7,1168,1
1,0,0,0,21,1,0,2,1,1,1,1,1,1,1,1,3,20.35,3647,0
1,0,1,1,55,1,0,0,2,2,0,2,0,0,2,0,0,57.55,2691,1
1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,1,3,20.25,1654,0
0,0,0,0,17,1,0,2,1,1,1,1,1,1,2,0,3,19.4,3141,0
1,0,0,0,30,1,2,1,2,0,0,0,2,2,0,1,0,100.4,2581,0
1,0,1,1,22,1,0,0,2,2,0,2,0,0,0,1,3,57.95,543,0
0,0,0,0,9,1,0,0,0,0,0,2,2,0,0,1,0,59.5,4478,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.2,1522,0
0,0,1,0,21,1,2,1,0,0,0,0,0,2,0,1,2,86.5,1398,1
1,0,0,0,19,1,2,0,0,0,2,2,0,0,0,0,2,59.55,318,0
0,0,1,1,69,1,2,1,0,2,2,0,2,2,0,1,2,103.95,5789,1
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,25.1,2192,1
0,0,1,0,72,1,2,1,2,2,2,2,2,0,2,1,0,103.95,5849,0
1,0,1,1,70,1,2,0,2,0,2,0,2,0,2,0,1,68.95,4139,0
0,0,0,0,66,1,2,1,2,2,2,2,0,2,0,1,0,103.1,5306,0
0,0,1,1,7,0,1,0,0,0,0,0,0,0,0,1,2,24.7,925,0
0,1,1,1,46,1,2,1,2,2,0,2,2,2,0,1,2,110.2,4250,0
1,0,0,0,39,0,1,0,2,2,0,2,2,0,0,1,1,48.95,1498,1
0,0,1,1,32,1,2,0,0,2,2,0,0,0,0,0,0,62.45,1721,0
1,0,0,0,24,1,0,1,0,2,2,0,0,2,0,1,2,89.55,1845,0
1,0,1,1,6,1,0,1,0,2,0,0,0,2,0,1,1,83.55,4080,1
0,0,0,0,37,1,2,0,2,2,2,2,2,0,0,1,1,78.9,2614,0
1,0,0,1,8,1,0,2,1,1,1,1,1,1,0,0,3,20.35,1352,0
0,0,1,1,72,1,2,0,2,0,2,0,2,0,2,1,0,71.45,4299,0
1,1,1,0,71,0,1,0,2,2,2,2,0,0,2,0,1,46.35,2954,0
0,0,1,0,16,1,0,1,0,2,0,0,2,2,0,1,0,94.65,896,0
0,0,1,0,57,0,1,0,2,0,2,2,0,2,0,1,0,49.9,2455,0
1,0,0,0,66,1,2,2,1,1,1,1,1,1,1,0,0,25.45,1239,0
0,1,0,0,17,1,0,1,0,2,2,0,2,0,0,1,2,89.15,937,1
0,0,0,1,21,1,0,2,1,1,1,1,1,1,0,0,3,20.75,3887,0
1,0,1,0,66,1,2,0,2,2,2,0,0,0,2,1,1,66.1,3806,0
0,0,1,0,17,1,2,0,0,2,0,0,2,2,0,1,0,75.4,630,0
1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,3,70.45,5553,1
1,0,1,0,58,1,0,0,2,2,2,0,0,0,1,0,1,60.3,3129,1
0,0,1,1,8,1,0,2,1,1,1,1,1,1,0,0,1,21.05,755,0
1,0,0,0,27,1,0,0,2,0,2,2,2,0,1,0,1,69.35,1567,0
1,0,1,0,34,1,2,1,0,2,0,0,0,2,0,0,3,88.85,2641,0
1,0,0,0,30,1,0,1,0,2,0,0,2,2,1,1,0,97.0,2666,0
1,0,0,0,33,1,0,0,0,2,2,0,2,0,0,1,1,66.4,1923,0
1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,24.75,2086,1
1,0,1,1,14,1,2,0,2,2,0,0,0,2,0,0,3,69.2,6474,0
0,0,0,1,16,1,2,1,0,0,0,2,0,0,1,1,1,79.5,526,0
0,0,0,0,49,1,0,1,0,0,2,2,2,2,2,0,1,100.65,4211,0
1,0,1,1,19,1,2,1,0,0,2,2,2,2,0,0,2,103.3,1685,1
0,0,1,1,70,1,2,0,2,2,2,2,2,0,2,0,0,79.7,4786,0
0,0,1,1,32,1,0,0,2,2,0,2,0,0,0,0,0,61.4,1479,0
0,0,0,0,18,1,0,1,0,0,0,0,0,0,0,1,2,69.8,451,0
1,0,0,0,37,0,1,0,2,2,0,2,0,0,2,1,3,40.55,757,0
0,0,0,0,4,1,2,1,0,0,0,0,0,0,0,1,2,75.65,2662,0
0,0,1,0,16,1,2,1,2,2,2,0,0,0,0,0,2,90.7,719,0
1,0,1,0,17,1,2,1,0,2,0,0,0,0,0,1,0,80.5,654,0
0,0,0,1,19,1,0,0,2,2,2,0,0,0,0,1,2,60.6,585,0
1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,101.15,5001,0
1,0,1,1,51,1,2,2,1,1,1,1,1,1,2,1,3,24.95,453,0
1,0,1,1,28,1,0,2,1,1,1,1,1,1,2,1,1,20.3,4157,0
1,0,0,0,43,1,0,0,0,2,0,0,0,2,2,1,2,60.0,2243,0
1,0,1,0,42,1,0,2,1,1,1,1,1,1,2,0,2,20.25,6204,0
1,0,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,78.5,2107,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,44.75,3790,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,3,19.85,5135,1
0,0,0,0,63,1,2,1,2,2,2,0,2,0,2,0,1,98.0,5093,0
1,1,0,0,3,1,0,1,0,0,0,0,2,0,0,1,2,79.9,2294,1
1,0,1,0,68,1,2,1,2,2,0,2,2,2,0,1,2,107.7,5721,0
0,1,0,0,30,1,2,1,0,2,0,0,2,2,0,1,2,99.7,2607,1
0,0,0,0,60,1,2,1,0,2,2,0,2,2,2,0,2,104.7,5163,0
1,0,0,0,15,1,2,0,0,2,0,2,0,0,0,1,1,58.6,6459,1
1,1,0,0,45,1,2,1,0,0,0,0,2,2,0,1,0,93.9,3636,0
0,0,1,0,70,1,0,0,2,2,2,2,2,2,2,0,1,86.45,4921,0
1,0,1,0,10,1,2,1,0,0,2,0,2,2,0,1,2,98.5,120,1
1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,0,3,19.4,6434,0
0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,3,50.45,4271,1
0,0,1,0,68,1,2,2,1,1,1,1,1,1,2,1,1,24.95,1122,0
1,0,1,1,22,1,0,1,2,0,0,0,0,0,0,0,0,75.0,1068,0
1,0,1,1,38,1,2,1,0,2,2,0,2,0,0,1,2,94.65,3174,1
0,0,0,0,1,1,2,1,0,2,0,0,2,2,0,1,1,100.25,45,1
1,0,1,0,18,1,0,1,0,0,2,2,0,0,0,0,2,78.2,905,0
1,0,0,0,29,1,0,1,0,0,0,2,2,2,0,1,2,94.2,2300,0
0,0,0,0,16,1,2,1,0,0,2,0,0,2,0,1,2,88.45,818,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.85,5496,1
1,0,0,0,12,1,0,1,2,0,2,0,0,0,0,0,0,81.7,6280,1
1,0,0,0,31,0,1,0,0,0,2,0,2,2,1,1,2,50.05,990,0
1,0,0,0,4,1,0,1,0,0,0,0,0,2,0,1,2,79.9,2862,1
0,0,1,0,48,1,2,0,0,0,2,2,0,2,1,1,3,69.55,3017,0
0,0,0,0,15,1,2,2,1,1,1,1,1,1,0,1,1,25.4,3450,1
1,0,0,0,50,1,0,1,2,2,2,2,0,0,1,1,1,90.1,3921,0
1,0,0,0,7,1,0,0,0,0,0,0,0,0,0,1,0,44.65,2845,0
1,1,1,0,41,1,2,1,2,0,2,0,0,0,0,1,0,83.75,2890,1
1,0,1,1,68,1,0,1,2,0,2,0,0,0,2,0,1,80.35,4519,0
0,1,1,0,26,1,2,1,0,0,2,0,2,2,0,1,0,98.1,2213,0
1,0,0,0,57,0,1,0,0,0,2,2,2,2,2,0,1,53.35,2729,0
0,0,0,0,3,1,0,2,1,1,1,1,1,1,0,0,2,19.55,5024,0
1,0,1,1,19,1,0,0,2,0,0,0,0,0,1,1,0,48.95,6499,0
0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,1,2,54.2,773,0
0,0,0,0,59,1,2,2,1,1,1,1,1,1,2,0,2,24.45,930,0
0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,3,69.4,5488,1
1,0,1,0,42,0,1,0,2,0,0,0,2,0,0,1,0,40.15,1141,0
0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,74.9,4541,1
1,0,1,0,67,1,2,2,1,1,1,1,1,1,2,0,1,25.6,1362,0
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.35,5551,0
1,0,1,0,66,1,2,0,2,2,2,2,2,2,2,0,0,91.7,5006,0
0,0,0,0,61,1,2,1,0,0,2,0,0,2,0,0,3,89.2,4614,0
1,0,1,1,4,1,2,2,1,1,1,1,1,1,1,0,1,24.1,5707,0
0,1,1,0,42,1,0,1,2,0,0,0,0,0,0,1,1,74.15,2848,1
0,0,1,1,64,1,2,0,0,2,0,0,0,0,1,1,0,53.85,2984,0
0,1,1,0,54,1,2,1,2,2,2,2,2,2,1,1,0,115.6,5219,0
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,1,19.75,1532,0
1,0,1,1,54,1,2,2,1,1,1,1,1,1,2,1,0,24.05,465,0
0,0,0,1,18,1,2,2,1,1,1,1,1,1,2,0,1,25.3,3912,0
1,0,0,0,3,1,0,1,0,2,0,0,0,2,0,0,2,84.3,2030,0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,5546,1
0,0,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,89.75,5307,0
1,1,1,0,60,1,0,1,0,2,2,0,2,2,1,1,2,97.95,4862,0
0,0,1,1,11,1,0,2,1,1,1,1,1,1,1,1,3,20.0,1607,0
0,0,0,1,12,1,2,1,2,0,0,0,0,0,0,1,2,78.3,6385,1
1,0,1,1,61,1,0,1,0,2,2,2,2,2,1,0,1,103.9,5229,0
0,0,0,0,39,1,0,2,1,1,1,1,1,1,2,0,1,20.7,5880,0
1,0,0,0,55,1,2,1,0,0,0,0,2,2,0,1,2,96.8,4461,1
0,0,0,0,17,1,2,1,2,2,0,0,2,0,0,1,2,94.4,1125,1
1,0,0,0,37,1,0,2,1,1,1,1,1,1,1,0,1,20.15,5978,0
0,0,1,0,72,1,2,2,1,1,1,1,1,1,2,1,3,26.0,1341,0
1,1,1,0,72,1,2,0,0,2,2,2,2,0,2,0,1,77.35,4527,0
0,0,0,0,8,1,0,0,2,0,0,2,0,2,0,0,0,66.05,4783,0
0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,3,19.9,3461,0
0,0,0,0,1,1,0,1,0,2,0,0,2,0,0,0,2,84.3,6215,1
0,0,0,0,38,1,2,0,0,2,0,2,0,2,0,0,1,68.15,2347,0
1,0,0,1,17,1,0,0,0,2,2,2,2,2,1,0,2,80.85,871,0
0,1,0,0,70,1,2,0,0,2,2,2,2,0,2,1,0,75.5,4411,0
0,1,1,1,72,1,2,0,2,2,2,2,2,2,2,0,1,92.45,5223,1
0,0,0,0,28,1,0,1,0,0,0,0,0,2,0,1,2,80.6,1922,0
0,0,0,0,15,1,0,1,0,2,0,0,2,0,0,1,0,83.2,297,0
1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,0,87.55,5235,0
0,1,1,0,11,1,2,1,0,0,2,0,2,2,0,1,2,99.55,299,1
1,1,0,0,8,1,2,1,0,0,2,0,0,0,0,1,2,81.25,4858,1
0,0,1,0,57,1,2,1,0,2,2,2,2,2,1,1,0,109.4,5110,0
1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,0,19.95,1536,1
0,0,1,0,46,0,1,0,2,2,0,0,2,0,0,0,2,45.55,1730,0
1,0,1,0,30,1,0,2,1,1,1,1,1,1,1,0,1,20.7,4864,0
1,1,1,0,10,1,0,1,2,0,0,0,0,0,0,0,2,75.3,5669,0
1,0,1,0,23,1,2,1,2,2,2,0,2,0,0,1,2,99.25,1844,1
1,0,0,0,32,1,0,1,2,2,2,0,0,2,0,1,1,93.4,2617,0
1,0,0,0,13,1,0,1,2,0,0,0,0,0,0,1,1,73.75,6501,0
0,0,0,0,39,1,0,1,0,0,2,2,0,0,2,1,2,80.45,2826,1
0,0,0,0,44,1,0,1,0,2,2,0,2,0,0,1,1,88.15,3439,0
1,1,0,0,9,1,0,0,0,0,0,2,0,0,0,0,3,49.2,3837,0
0,0,1,0,67,1,0,2,1,1,1,1,1,1,2,0,3,19.65,648,0
1,0,1,1,9,1,2,1,0,0,2,0,0,0,0,1,0,79.35,5316,1
0,0,0,0,15,1,2,1,0,2,0,0,0,0,0,1,2,79.75,260,1
0,0,1,0,71,1,2,1,0,2,2,0,2,2,2,1,0,105.15,5848,0
1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,49.0,4179,0
0,0,1,1,30,1,2,1,0,0,2,0,2,2,0,1,2,100.05,2690,1
1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.35,5487,1
1,0,1,0,17,0,1,0,0,2,0,0,2,2,0,1,3,49.8,6205,0
0,0,0,0,3,1,0,1,0,0,0,2,0,2,0,0,2,85.8,2404,1
1,0,1,1,67,1,2,0,2,0,2,0,2,2,2,1,2,79.7,4468,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,0,20.95,1668,0
0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,3,50.55,4273,1
0,1,1,0,32,1,2,1,0,0,2,0,0,0,0,0,3,79.3,2271,0
1,0,1,1,41,1,0,2,1,1,1,1,1,1,1,0,0,19.5,6046,0
1,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,2,80.55,6064,1
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,44.15,3780,0
0,0,1,1,12,1,2,1,0,2,2,0,0,0,0,1,2,84.5,6402,1
1,0,1,1,62,1,2,1,2,2,0,0,2,2,0,1,2,105.5,5246,0
0,0,0,0,22,1,0,1,0,2,0,0,0,2,0,1,3,84.3,1462,1
0,0,0,1,17,1,2,1,0,2,2,2,0,0,0,1,1,92.7,1040,0
0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,1,0,26.25,1636,0
1,0,1,1,56,1,2,1,0,2,0,2,2,0,0,1,1,96.95,4557,0
0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,1,1,20.45,909,0
1,0,1,0,72,1,2,1,2,2,2,2,2,2,2,1,0,115.8,6228,0
1,0,0,0,20,1,0,1,2,2,2,2,2,2,0,1,0,108.2,1879,0
1,0,1,1,19,1,0,2,1,1,1,1,1,1,2,0,3,20.2,3351,0
1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,67.75,342,1
1,0,0,0,53,0,1,0,0,0,2,2,2,2,1,0,1,54.9,2688,0
0,1,0,0,27,1,2,1,0,0,0,0,0,2,0,1,2,85.25,1969,1
1,0,0,0,6,1,0,2,1,1,1,1,1,1,0,0,0,20.15,592,0
1,0,1,1,9,1,2,1,0,0,2,0,2,0,1,1,2,90.35,5898,0
0,0,1,1,8,1,2,0,0,2,0,0,0,0,0,0,2,55.75,3832,0
0,0,1,1,71,1,2,1,2,2,2,2,2,2,2,0,0,114.6,6109,0
0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,0,80.05,6178,1
1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.0,1649,1
0,0,1,0,71,0,1,0,2,2,2,2,2,2,1,0,0,66.8,4010,0
1,0,1,0,68,1,0,1,0,2,0,2,2,2,1,1,2,100.3,5392,0
1,0,0,0,34,1,2,1,0,2,0,2,2,2,0,1,2,105.35,3109,0
1,0,0,0,26,1,0,1,0,2,2,2,0,0,1,1,2,85.2,1842,0
0,0,0,0,22,1,0,0,2,0,0,0,0,0,0,1,1,48.8,146,1
1,0,0,0,7,1,0,2,1,1,1,1,1,1,0,1,3,18.95,593,0
0,0,1,0,20,1,0,1,0,0,0,0,0,0,0,1,0,69.8,1022,0
0,0,1,0,60,1,2,1,0,2,2,0,2,2,0,1,2,106.15,5209,0
1,0,1,1,72,1,0,2,1,1,1,1,1,1,2,0,2,20.55,844,0
0,1,1,0,72,1,2,1,0,2,2,0,2,2,1,1,1,105.75,5884,0
1,0,0,0,4,1,2,2,1,1,1,1,1,1,0,0,3,25.25,66,0
1,0,1,1,16,1,0,2,1,1,1,1,1,1,0,0,2,19.75,2763,0
0,1,1,0,62,1,2,1,2,0,2,0,2,2,1,1,2,104.85,5148,0
0,0,0,0,10,1,0,0,0,0,0,2,0,2,0,1,3,60.95,5125,0
1,0,0,0,31,1,2,1,0,2,0,0,0,0,0,1,2,81.15,2332,0
0,0,1,0,71,1,0,2,1,1,1,1,1,1,2,0,1,19.1,713,0
1,0,0,0,58,1,0,2,1,1,1,1,1,1,2,0,3,20.8,431,0
1,0,1,1,70,1,2,0,2,2,2,2,2,2,2,1,1,90.15,5103,0
0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,2,90.1,5146,0
1,1,0,0,69,1,2,0,2,0,2,2,0,2,2,0,1,74.1,4304,0
0,1,0,0,1,1,2,1,0,0,0,0,0,2,0,1,2,85.05,6250,1
0,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,0,118.75,6305,0
0,0,1,0,26,1,0,1,0,0,0,2,0,2,0,0,1,85.9,1861,0
0,0,1,0,33,1,2,1,0,0,2,2,0,2,0,1,1,95.0,2647,0
0,0,1,1,10,1,0,2,1,1,1,1,1,1,2,0,3,20.15,1872,0
0,1,0,0,57,1,2,1,2,0,2,2,0,2,2,0,1,101.3,4810,0
0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,2,21.2,1898,0
0,0,1,1,39,1,2,2,1,1,1,1,1,1,1,1,3,24.2,6398,0
